attempt_id,frame,timestamp_ms,ball_x_px,ball_y_px,ball_x_ft,ball_y_ft,is_attempt
0,299,79733.33,353.0,494.0,1.9056,2.6667,False
0,300,80000.0,353.0,494.0,1.9056,2.6667,False
0,301,80266.67,353.0,494.0,1.9056,2.6667,False
0,302,80533.33,353.0,494.0,1.9056,2.6667,False
0,303,80800.0,353.0,494.0,1.9056,2.6667,False
0,304,81066.67,353.0,494.0,1.9056,2.6667,False
0,305,81333.33,353.0,494.0,1.9056,2.6667,False
0,306,81600.0,353.0,494.0,1.9056,2.6667,False
0,307,81866.67,353.0,494.0,1.9056,2.6667,False
0,308,82133.33,353.0,494.0,1.9056,2.6667,False
0,309,82400.0,353.0,494.0,1.9056,2.6667,False
0,310,82666.67,353.0,494.0,1.9056,2.6667,False
0,311,82933.33,353.0,494.0,1.9056,2.6667,False
0,312,83200.0,353.0,494.0,1.9056,2.6667,False
0,313,83466.67,353.0,494.0,1.9056,2.6667,False
0,314,83733.33,353.0,494.0,1.9056,2.6667,False
0,315,84000.0,353.0,494.0,1.9056,2.6667,False
0,316,84266.67,353.0,494.0,1.9056,2.6667,False
0,317,84533.33,353.0,494.0,1.9056,2.6667,False
0,318,84800.0,353.0,494.0,1.9056,2.6667,False
0,319,85066.67,353.0,494.0,1.9056,2.6667,False
0,320,85333.33,353.0,494.0,1.9056,2.6667,False
0,321,85600.0,353.0,494.0,1.9056,2.6667,False
0,322,85866.67,353.0,494.0,1.9056,2.6667,False
0,323,86133.33,353.0,494.0,1.9056,2.6667,False
0,324,86400.0,353.0,494.0,1.9056,2.6667,False
0,325,86666.67,353.0,494.0,1.9056,2.6667,False
0,326,86933.33,353.0,494.0,1.9056,2.6667,False
0,327,87200.0,353.0,494.0,1.9056,2.6667,False
0,328,87466.67,353.0,494.0,1.9056,2.6667,False
0,329,87733.33,353.0,494.0,1.9056,2.6667,False
0,330,88000.0,353.0,494.0,1.9056,2.6667,False
0,331,88266.67,353.0,494.0,1.9056,2.6667,False
0,332,88533.33,353.0,494.0,1.9056,2.6667,False
0,333,88800.0,353.0,494.0,1.9056,2.6667,False
0,334,89066.67,353.0,494.0,1.9056,2.6667,False
0,335,89333.33,353.0,494.0,1.9056,2.6667,False
0,336,89600.0,353.0,494.0,1.9056,2.6667,False
0,337,89866.67,353.0,494.0,1.9056,2.6667,False
0,338,90133.33,353.0,494.0,1.9056,2.6667,False
0,339,90400.0,353.0,494.0,1.9056,2.6667,False
0,340,90666.67,353.0,494.0,1.9056,2.6667,False
0,341,90933.33,353.0,494.0,1.9056,2.6667,False
0,342,91200.0,353.0,494.0,1.9056,2.6667,False
0,343,91466.67,353.0,494.0,1.9056,2.6667,False
0,344,91733.33,353.0,494.0,1.9056,2.6667,False
0,345,92000.0,353.0,494.0,1.9056,2.6667,False
0,346,92266.67,353.0,494.0,1.9056,2.6667,False
0,347,92533.33,353.0,494.0,1.9056,2.6667,False
0,348,92800.0,353.0,494.0,1.9056,2.6667,False
0,349,93066.67,353.0,494.0,1.9056,2.6667,False
0,350,93333.33,353.0,494.0,1.9056,2.6667,False
0,351,93600.0,353.0,494.0,1.9056,2.6667,False
0,352,93866.67,353.0,494.0,1.9056,2.6667,False
0,353,94133.33,353.0,494.0,1.9056,2.6667,False
0,354,94400.0,353.0,494.0,1.9056,2.6667,False
0,355,94666.67,353.0,494.0,1.9056,2.6667,False
0,356,94933.33,353.0,494.0,1.9056,2.6667,False
0,357,95200.0,353.0,494.0,1.9056,2.6667,False
0,358,95466.67,353.0,494.0,1.9056,2.6667,False
0,359,95733.33,353.0,494.0,1.9056,2.6667,False
0,360,96000.0,353.0,494.0,1.9056,2.6667,False
0,361,96266.67,353.0,494.0,1.9056,2.6667,False
0,362,96533.33,353.0,494.0,1.9056,2.6667,False
0,363,96800.0,353.0,494.0,1.9056,2.6667,False
0,364,97066.67,353.0,494.0,1.9056,2.6667,False
0,365,97333.33,353.0,494.0,1.9056,2.6667,False
0,366,97600.0,353.0,494.0,1.9056,2.6667,False
0,367,97866.67,353.0,494.0,1.9056,2.6667,False
0,368,98133.33,353.0,494.0,1.9056,2.6667,False
0,369,98400.0,353.0,494.0,1.9056,2.6667,False
0,370,98666.67,353.0,494.0,1.9056,2.6667,False
0,371,98933.33,353.0,494.0,1.9056,2.6667,False
0,372,99200.0,353.0,494.0,1.9056,2.6667,False
0,373,99466.67,353.0,494.0,1.9056,2.6667,False
0,374,99733.33,353.0,494.0,1.9056,2.6667,False
0,375,100000.0,353.0,494.0,1.9056,2.6667,False
