frame,cx,cy,diam,dist_from_rim,score,in_rim,rim_cx,rim_cy,rim_r
624,360.5,405.5,8.60252571105957,430.12614428792864,0.5740025842603028,False,728.0,182.0,388.0
626,452.5,327.5,5.831151485443115,311.561390419288,0.5424518974238179,True,728.0,182.0,388.0
628,383.0,421.5,11.180540084838867,419.9824401091074,0.5562255052592804,False,728.0,182.0,388.0
630,536.5,324.5,10.295830726623535,238.70169668437634,0.6658765789158021,True,728.0,182.0,388.0
632,536.1612854003906,376.5967712402344,10.805496215820312,273.25811204126126,0.7206632628399827,True,728.0,182.0,388.0
634,559.9736938476562,323.3947448730469,12.37142562866211,244.39171604913003,0.7094896802477045,True,796.0,260.0,388.0
636,573.5,324.5,8.60252571105957,231.66031166343535,0.6221083751853209,True,796.0,260.0,388.0
638,490.0555419921875,350.0,10.089335441589355,318.9075279539418,0.6323145054626139,True,796.0,260.0,388.0
640,284.25,486.0,11.672818183898926,559.4319105127987,0.5590403498347518,False,796.0,260.0,388.0
642,692.0,440.5,7.810449600219727,208.31766607755569,0.5943267252128546,True,796.0,260.0,388.0
644,667.5,436.5,7.071267604827881,218.32200988448233,0.5979271693126295,True,796.0,260.0,388.0
646,697.2142944335938,293.9285583496094,13.101033210754395,104.44980945858903,0.7988965232618187,True,796.0,260.0,388.0
648,671.2313232421875,286.7089538574219,11.422284126281738,127.59541886781591,0.7617793534143665,True,796.0,260.0,388.0
650,1106.5,327.0,5.385364532470703,427.59238767779766,0.504150099334556,False,692.0,222.0,398.0
652,277.0,452.5,13.000200271606445,474.71596771121995,0.5110281794936626,False,692.0,222.0,398.0
654,560.5,391.5,5.831151485443115,214.52855287816584,0.6064809568857374,True,692.0,222.0,398.0
656,274.5,434.5,11.401954650878906,468.4682486572596,0.5554107915405164,False,692.0,222.0,398.0
658,469.5,369.5,7.615972995758057,266.95036991920426,0.5846682440795709,True,692.0,222.0,398.0
660,293.5,403.5,11.401954650878906,437.8864007936305,0.5399280651823812,False,692.0,222.0,398.0
662,501.0,356.0,5.6570539474487305,233.3173804070327,0.615153881983461,True,692.0,222.0,398.0
664,415.5869445800781,337.2391357421875,11.715983390808105,299.4732636032524,0.6759824113984506,True,692.0,222.0,398.0
666,697.0,264.0,10.000200271606445,52.20153254455275,0.7713482083609788,True,746.0,246.0,378.0
668,536.5,373.5,8.60252571105957,245.247833833451,0.6478909380983043,True,746.0,246.0,378.0
670,704.5,264.5,13.9285888671875,45.436769251345325,0.736032532832624,True,746.0,246.0,378.0
672,710.5,265.0,13.60167121887207,40.26474885057648,0.6995613489083683,True,746.0,246.0,378.0
674,720.5,265.0,13.60167121887207,31.80015723231569,0.7257188131397239,True,746.0,246.0,378.0
676,739.5,265.5,7.615972995758057,20.554804791094465,0.6783044081248737,True,746.0,246.0,378.0
678,615.6818237304688,300.5,11.753156661987305,141.25536119459898,0.772557737214395,True,746.0,246.0,378.0
680,755.5,265.5,11.401954650878906,21.691011963483863,0.7602473240376039,True,746.0,246.0,378.0
682,624.0,301.0,10.000200271606445,188.32153355365392,0.7001711472363332,True,800.0,234.0,374.0
684,626.5,297.5,11.401954650878906,184.75524349798573,0.7081821563235149,True,800.0,234.0,374.0
686,754.5,261.5,9.487032890319824,53.16483800407935,0.710600298495095,True,800.0,234.0,374.0
688,605.5,332.5,12.083246231079102,218.01949454119924,0.7252196199216994,True,800.0,234.0,374.0
690,870.5,280.0,6.403324127197266,84.17986695166488,0.6780937237841576,True,800.0,234.0,374.0
692,863.5,279.5,5.831151485443115,78.1184997295775,0.6668928022483595,True,800.0,234.0,374.0
694,847.5,277.0,7.280309677124023,64.07222487162437,0.6486372104786611,True,800.0,234.0,374.0
696,594.0,331.0,10.770529747009277,227.69497139814047,0.6495761210053215,True,800.0,234.0,374.0
698,559.5,327.5,13.038604736328125,276.6306201417334,0.6814894460196231,True,658.0,586.0,396.0
700,682.5,268.5,10.295830726623535,318.443872605519,0.6425019228718021,True,658.0,586.0,396.0
702,366.21429443359375,371.5,8.94674301147461,362.1452028853696,0.6125593583294103,True,658.0,586.0,396.0
704,306.5,339.5,14.212870597839355,429.318646229115,0.5942495323162367,False,658.0,586.0,396.0
706,361.8564453125,248.42079162597656,13.564793586730957,449.06650610948554,0.6063780254396202,False,658.0,586.0,396.0
708,208.0,317.5,13.892643928527832,524.015505495782,0.518648348860139,False,658.0,586.0,396.0
710,631.5,280.0,9.219744682312012,307.14532391036005,0.5966966851792446,True,658.0,586.0,396.0
712,343.5517272949219,261.32757568359375,14.512674331665039,451.9844016320693,0.5739438787425359,False,658.0,586.0,396.0
714,533.1190185546875,296.4047546386719,6.410625457763672,219.0731397058115,0.637295476773658,True,572.0,512.0,386.0
716,334.0625,240.9375,11.49068546295166,360.67871133808273,0.702892809482575,True,572.0,512.0,386.0
718,233.0,533.5,10.440506935119629,339.68110044569744,0.6094110071829886,True,572.0,512.0,386.0
720,218.0,535.5,12.36951732635498,354.7791566594633,0.6030526573421463,True,572.0,512.0,386.0
722,69.5,630.5,12.083246231079102,516.2833524335256,0.5429093501707258,False,572.0,512.0,386.0
724,252.5,332.0,10.816854476928711,366.7154891738281,0.6354816304265511,True,572.0,512.0,386.0
726,288.0,457.5,12.206755638122559,289.18203609491377,0.6462535359944858,True,572.0,512.0,386.0
728,274.0,497.5,12.206755638122559,298.3525599018718,0.6440654547946281,True,572.0,512.0,386.0
730,355.5,263.5,13.038604736328125,283.45810977991084,0.6410481287580865,True,474.0,6.0,352.0
732,398.5,333.5,11.401954650878906,336.09001770359083,0.6689080671945588,True,474.0,6.0,352.0
734,349.0,296.0,13.416607856750488,315.79265349276255,0.6145993208434397,True,474.0,6.0,352.0
736,341.9090881347656,305.0,14.271483421325684,326.87766671553,0.560633783874855,True,474.0,6.0,352.0
738,335.5,310.0,10.630346298217773,334.06324251554526,0.5891851718795875,True,474.0,6.0,352.0
740,335.5,301.5,9.89969539642334,326.34720774046775,0.6043271044056566,True,474.0,6.0,352.0
742,341.8636474609375,290.5,13.657743453979492,313.68816627716035,0.6205942576081693,True,474.0,6.0,352.0
744,360.3888854980469,278.3888854980469,12.732002258300781,295.1324961457887,0.6471442364190136,True,474.0,6.0,352.0
746,471.0833435058594,279.0833435058594,8.72115707397461,239.97503018644056,0.6895640613614276,True,608.0,82.0,394.0
748,320.5,336.0,9.434181213378906,383.63035594175807,0.5548466802472203,True,608.0,82.0,394.0
750,508.5,226.5,10.295830726623535,175.44372317070793,0.6692323373365165,True,608.0,82.0,394.0
752,502.5,231.0,9.849058151245117,182.5684803025977,0.6657763788966445,True,608.0,82.0,394.0
754,264.78570556640625,298.5,10.030773162841797,405.793422696265,0.5947373709259969,False,608.0,82.0,394.0
756,433.0,285.0,11.662103652954102,268.01865606707304,0.6509922048988808,True,608.0,82.0,394.0
758,434.5,251.5,8.60252571105957,242.5541176727371,0.6364623842550953,True,608.0,82.0,394.0
760,415.3571472167969,250.07142639160156,11.926839828491211,255.65459725527802,0.7697889252565423,True,608.0,82.0,394.0
762,400.5,242.5,13.9285888671875,436.25967037992405,0.5724944387593548,False,830.0,166.0,370.0
764,376.5,241.5,14.212870597839355,459.74177534785764,0.5512226843684447,False,830.0,166.0,370.0
766,396.0,232.57142639160156,14.914921760559082,439.0760239546364,0.5614961236574436,False,830.0,166.0,370.0
768,441.0,216.5,6.403324127197266,392.2642604163678,0.4877854468792749,False,830.0,166.0,370.0
770,430.0,219.0,5.6570539474487305,403.49597271843993,0.49638919855470953,False,830.0,166.0,370.0
772,427.5,224.5,12.083246231079102,406.72902527358434,0.5827116739164542,False,830.0,166.0,370.0
774,415.5,232.5,15.811588287353516,419.80054787958534,0.46335061078061,False,830.0,166.0,370.0
776,199.5,344.5,12.083246231079102,655.2804743008904,0.4156575527857426,False,830.0,166.0,370.0
778,376.5,264.5,10.295830726623535,569.3895854333832,0.4775696966258217,False,838.0,598.0,398.0
780,354.0,318.5,10.816854476928711,558.9062980500398,0.5119862630713787,False,838.0,598.0,398.0
782,439.5,313.5,11.401954650878906,489.63506818854387,0.5359597733530342,False,838.0,598.0,398.0
784,389.80767822265625,275.5,15.997636795043945,552.1617582739374,0.5143794806852162,False,838.0,598.0,398.0
786,286.22727966308594,367.4545593261719,9.002039909362793,598.0002802035197,0.4683120785175764,False,838.0,598.0,398.0
788,286.5,568.0,13.60167121887207,552.3153537608746,0.5197121630358483,False,838.0,598.0,398.0
790,656.5,393.5,13.341864585876465,273.4273212391183,0.6127406702359144,True,838.0,598.0,398.0
792,264.0,569.5,14.8662691116333,574.7070993123367,0.4622573695852825,False,838.0,598.0,398.0
794,258.6875,565.8125,17.162113189697266,482.02438508077574,0.4599244602244994,False,740.0,592.0,390.0
796,278.5,376.5,10.295830726623535,509.3353512176432,0.5691598035886825,False,740.0,592.0,390.0
798,278.5,375.5,11.401954650878906,509.7592569046687,0.5690718827913102,False,740.0,592.0,390.0
800,279.0,581.0,10.000200271606445,461.1312177677846,0.549122039527963,False,740.0,592.0,390.0
802,275.5,584.5,8.60252571105957,464.56054503153837,0.5187693542183801,False,740.0,592.0,390.0
804,451.5,253.0,12.53016471862793,445.1440777995367,0.600789405549069,False,740.0,592.0,390.0
806,413.5,321.5,13.038604736328125,423.9958726214207,0.6105085728325854,False,740.0,592.0,390.0
808,448.0,320.5,12.206755638122559,398.7182589247701,0.635197140015911,False,740.0,592.0,390.0
810,456.5,358.5,10.295830726623535,185.50606459089147,0.7342402876853513,True,604.0,246.0,386.0
812,458.0,370.5,9.849058151245117,191.87561074821366,0.64918908434448,True,604.0,246.0,386.0
814,684.0,284.5,9.434181213378906,88.78203647134931,0.697144391397197,True,604.0,246.0,386.0
816,305.0,341.1428527832031,8.689854621887207,313.7724692125271,0.6317111775207728,True,604.0,246.0,386.0
818,307.0,418.5,13.000200271606445,343.4606964413832,0.5863107798387784,True,604.0,246.0,386.0
820,213.5,462.0,13.60167121887207,446.25805314862384,0.5340336742085154,False,604.0,246.0,386.0
822,419.5,346.5,14.765023231506348,210.09640644237587,0.6691940057673128,True,604.0,246.0,386.0
824,445.5,277.0,8.062458038330078,161.50309594555765,0.6618479472198866,True,604.0,246.0,386.0
826,397.0,363.0,12.649311065673828,183.13383084509536,0.6762469306407535,True,350.0,186.0,364.0
828,393.5,269.0,8.062458038330078,93.70832406995656,0.6881640194261247,True,350.0,186.0,364.0
830,197.5,297.5,13.038604736328125,188.914001598611,0.6747133146709076,True,350.0,186.0,364.0
832,279.0,275.5,5.000199794769287,114.2420675583211,0.6379276439536374,True,350.0,186.0,364.0
834,194.60000610351562,266.0,10.98381233215332,174.78317454213771,0.7289505331785798,True,350.0,186.0,364.0
836,108.0,266.5,10.440506935119629,255.03774230493806,0.6014785187417082,True,350.0,186.0,364.0
838,104.0,245.5,14.318021774291992,253.09336222034744,0.5775161744606025,True,350.0,186.0,364.0
840,220.5,158.5,9.487032890319824,132.38768824932325,0.6684121815775143,True,350.0,186.0,364.0
846,47.5,158.5,8.60252571105957,729.0778422089098,0.33894013627275793,False,586.0,650.0,348.0
852,1141.5,136.5,11.401954650878906,756.4803368231061,0.4128580354157789,False,586.0,650.0,348.0
854,1064.5,150.5,12.72812271118164,691.7098380101298,0.44577024443105956,False,586.0,650.0,348.0
856,1114.5,518.5,7.071267604827881,544.6140835490761,0.4547602299356892,False,586.0,650.0,348.0
858,918.6538696289062,200.5,13.64180850982666,220.57597843439,0.6905847756102806,True,752.0,56.0,370.0
860,875.5,212.5,17.49305534362793,199.36022672539275,0.6028284316165309,True,752.0,56.0,370.0
862,864.5,222.5,15.811588287353516,200.94402205589495,0.6779059102139783,True,752.0,56.0,370.0
864,788.5,189.5,13.341864585876465,138.39978323682448,0.7279038391526431,True,752.0,56.0,370.0
866,822.5,186.5,13.9285888671875,148.3256552319928,0.7094301779464028,True,752.0,56.0,370.0
868,830.5,170.0,9.849058151245117,138.41333028288858,0.6993834942354984,True,752.0,56.0,370.0
870,1095.5,258.5,12.083246231079102,398.746159856117,0.6288852790516113,False,752.0,56.0,370.0
872,894.5,180.5,13.9285888671875,189.22605528837724,0.6666487141694172,True,752.0,56.0,370.0
874,895.5,182.5,12.083246231079102,586.500213128691,0.5306261956112612,False,426.0,534.0,356.0
876,897.0,182.0,6.3247551918029785,588.0008503395212,0.4426269170882249,False,426.0,534.0,356.0
878,899.0,182.0,6.3247551918029785,589.6041044633255,0.45127490557600847,False,426.0,534.0,356.0
880,1000.5,217.5,5.831151485443115,655.9134851487656,0.31770928402010645,False,426.0,534.0,356.0
882,998.0,220.0,10.000200271606445,652.5181989799212,0.4151967636047335,False,426.0,534.0,356.0
884,893.5,181.5,7.615972995758057,585.5019214315184,0.4425635035910346,False,426.0,534.0,356.0
886,877.310791015625,183.93243408203125,15.124016761779785,571.1643640799736,0.45632378794308015,False,426.0,534.0,356.0
888,796.0,178.5,13.000200271606445,513.1084193423452,0.4624458195550139,False,426.0,534.0,356.0
890,807.5,193.5,9.89969539642334,206.0740158292646,0.7265977678872071,True,722.0,6.0,396.0
892,771.5,205.5,13.038604736328125,205.5492641679848,0.7331168916225403,True,722.0,6.0,396.0
894,692.0,201.5,5.000199794769287,197.7883970307662,0.6084437077075658,True,722.0,6.0,396.0
896,980.0,270.0,10.770529747009277,369.1341219665286,0.5717358089851314,True,722.0,6.0,396.0
898,894.5,262.0,13.60167121887207,308.69442819720604,0.5845733644488307,True,722.0,6.0,396.0
900,899.5,262.5,11.401954650878906,311.92707481076405,0.6406283996466866,True,722.0,6.0,396.0
902,744.5,215.5,7.071267604827881,210.70476976091453,0.6193257485899523,True,722.0,6.0,396.0
904,964.5,253.5,13.341864585876465,346.50036075017294,0.5676306950325414,True,722.0,6.0,396.0
906,1111.5,363.5,11.401954650878906,614.0948623787697,0.4908512586525719,False,554.0,106.0,394.0
908,1132.0,315.5,13.453824043273926,614.796104411861,0.48557787747377434,False,554.0,106.0,394.0
910,712.5,216.5,7.071267604827881,193.2162001489523,0.6429410207230081,True,554.0,106.0,394.0
912,706.9375,236.9375,11.49068546295166,201.33183506961834,0.7065717360575352,True,554.0,106.0,394.0
914,612.5655517578125,254.27049255371094,9.964028358459473,159.41788737408694,0.7220718409029111,True,554.0,106.0,394.0
916,592.5,261.5,12.083246231079102,160.19519343600794,0.7317124797040833,True,554.0,106.0,394.0
918,556.5,262.5,15.811588287353516,156.5199667774051,0.6757516402431356,True,554.0,106.0,394.0
920,856.2142944335938,341.5,12.33067512512207,383.13669852938244,0.651749015757918,True,554.0,106.0,394.0
922,536.5,264.5,15.811588287353516,164.37913492898056,0.6580862560225182,True,442.0,130.0,398.0
924,547.75,265.5,15.207106590270996,171.88168168830558,0.7209206131085968,True,442.0,130.0,398.0
926,584.5,262.5,10.295830726623535,194.58288722290047,0.7614040161649462,True,442.0,130.0,398.0
928,526.5,280.5,7.071267604827881,172.5992468117981,0.6504675174924281,True,442.0,130.0,398.0
930,724.5,294.5,10.295830726623535,326.9044202821369,0.6282484803157247,True,442.0,130.0,398.0
932,603.5,222.5,12.083246231079102,186.11421224613665,0.7064243123977281,True,442.0,130.0,398.0
934,652.5,207.5,5.831151485443115,224.31339683576635,0.6015639498718679,True,442.0,130.0,398.0
936,791.13818359375,199.36842346191406,17.106273651123047,355.96270790173304,0.5899196922301165,True,442.0,130.0,398.0
938,893.868408203125,178.2894744873047,16.644622802734375,638.8232479547881,0.4234514559818964,False,472.0,658.0,380.0
940,942.111083984375,169.72222900390625,15.660615921020508,677.804996244405,0.4549921601952667,False,472.0,658.0,380.0
946,478.5,328.5,7.071267604827881,329.564106055256,0.5522875063135916,True,472.0,658.0,380.0
948,613.5,350.0,6.708403587341309,338.948742437555,0.5208762696895787,True,472.0,658.0,380.0
950,266.5,173.5,11.401954650878906,526.2798685110423,0.5961005382339388,False,472.0,658.0,380.0
952,43.681819915771484,282.5,11.753164291381836,569.6110193725764,0.5627091740012922,False,472.0,658.0,380.0
954,131.72727966308594,315.0,12.133061408996582,543.2564891012356,0.5421202696919629,False,628.0,94.0,372.0
956,441.5,502.5,8.60252571105957,449.0595728853801,0.48718717558603664,False,628.0,94.0,372.0
958,199.5,310.5,12.083246231079102,480.0880127643264,0.6046250214711311,False,628.0,94.0,372.0
960,347.0,274.5,11.180540084838867,333.97791843174303,0.6496830897682575,True,628.0,94.0,372.0
962,348.5,274.5,10.295830726623535,332.7168465827963,0.6478740268150465,True,628.0,94.0,372.0
964,312.93157958984375,313.8052673339844,14.325811386108398,384.16463279109297,0.5851411459045417,False,628.0,94.0,372.0
966,549.5,244.5,17.029586791992188,169.74245196767956,0.6371032097356908,True,628.0,94.0,372.0
968,564.5,246.0,11.180540084838867,164.73084107112427,0.748315305801937,True,628.0,94.0,372.0
970,568.5,246.5,10.295830726623535,393.8178512967638,0.5740578872405071,False,750.0,596.0,386.0
972,367.0,315.71429443359375,7.693277359008789,474.6041263462194,0.494858098719926,False,750.0,596.0,386.0
974,1063.5,280.0,8.062458038330078,445.12722900312446,0.564840122895026,False,750.0,596.0,386.0
976,336.5,408.5,12.083246231079102,454.0247790594694,0.6065615854043145,False,750.0,596.0,386.0
978,359.5,377.9444580078125,13.536632537841797,447.25660352140875,0.6018195085223605,False,750.0,596.0,386.0
980,521.9509887695312,322.3431396484375,9.522615432739258,356.222442780728,0.6051368279299357,True,750.0,596.0,386.0
982,287.8000030517578,328.0,8.772880554199219,534.2778651403735,0.5261262315009251,False,750.0,596.0,386.0
984,383.5,306.78570556640625,11.858189582824707,466.8695300667216,0.608030337118949,False,750.0,596.0,386.0
986,1092.5,310.0,13.60167121887207,399.69519636843273,0.6005350131456423,False,728.0,146.0,398.0
988,547.5,278.5,8.60252571105957,223.9118129978854,0.6470678028615572,True,728.0,146.0,398.0
990,547.5,276.5,8.60252571105957,222.73414646165057,0.6657249899756934,True,728.0,146.0,398.0
992,441.0,292.5,13.000200271606445,322.2285679451777,0.6012157269700684,True,728.0,146.0,398.0
994,690.5,230.0,5.385364532470703,91.99048863877178,0.6201124032503412,True,728.0,146.0,398.0
996,552.3846435546875,296.0,13.38122272491455,230.95617207473404,0.6326074246900502,True,728.0,146.0,398.0
998,537.5,297.5,13.038604736328125,243.39782250463952,0.6786699971761397,True,728.0,146.0,398.0
1000,501.5,279.5,7.615972995758057,262.91538562815225,0.6163300667730164,True,728.0,146.0,398.0
1002,200.0,647.5,14.8662691116333,287.2250859517671,0.6640186889464895,True,486.0,674.0,394.0
1004,160.5,279.5,12.083246231079102,511.44941098802724,0.5743401178026148,False,486.0,674.0,394.0
1006,722.0999755859375,348.5,6.530174255371094,402.11123892733997,0.5382849201529946,False,486.0,674.0,394.0
1010,1165.5,541.5,7.615972995758057,692.2979849746783,0.37727192580251806,False,486.0,674.0,394.0
1012,1127.0,523.0,7.211302280426025,658.5453666984531,0.3782092744053186,False,486.0,674.0,394.0
1014,800.5,163.5,14.765023231506348,599.6002835222812,0.465802094781271,False,486.0,674.0,394.0
1016,935.5,250.0,13.60167121887207,617.9209091785129,0.542434708264955,False,486.0,674.0,394.0
1018,1017.5,292.5,12.083246231079102,303.740843483388,0.6610460323727148,True,894.0,570.0,354.0
1020,870.9000244140625,312.5,12.175552368164062,258.5340574703281,0.6822437979808746,True,894.0,570.0,354.0
1022,888.3333129882812,324.6666564941406,13.74392032623291,245.39877908712745,0.6825626047100157,True,894.0,570.0,354.0
1024,808.5,376.5,10.295830726623535,211.54786692377684,0.707235482976071,True,894.0,570.0,354.0
1026,972.5,361.5,12.083246231079102,222.7880158356818,0.7250952056425877,True,894.0,570.0,354.0
1028,543.5,252.5,12.083246231079102,472.923355312465,0.6073212351036239,False,894.0,570.0,354.0
1030,870.5,306.5,10.295830726623535,264.5458372380862,0.6899049139498852,True,894.0,570.0,354.0
1032,984.6495361328125,340.1635437011719,13.417996406555176,247.06706588515033,0.689385346577639,True,894.0,570.0,354.0
1034,996.5,333.5,14.212870597839355,605.6323141973189,0.46418731527613866,False,482.0,14.0,386.0
1036,582.5,224.5,10.295830726623535,233.26058389706566,0.6626532328372424,True,482.0,14.0,386.0
1038,905.5,308.0,12.53016471862793,515.5465546388609,0.49139279972275757,False,482.0,14.0,386.0
1040,695.5,235.5,11.401954650878906,307.6434624691381,0.6372974976530607,True,482.0,14.0,386.0
1042,912.5,290.5,15.811588287353516,511.64685086493006,0.4710032947094749,False,482.0,14.0,386.0
1044,649.5,232.5,15.811588287353516,275.315273822576,0.6347068067449978,True,482.0,14.0,386.0
1046,643.1666870117188,239.5,15.951475143432617,277.1731426425246,0.6182252078394592,True,482.0,14.0,386.0
1048,640.0,245.5,10.440506935119629,280.27887897592285,0.6209162906447941,True,482.0,14.0,386.0
1050,821.0,523.5,12.36951732635498,268.55772191467514,0.6374972481501564,True,580.0,642.0,372.0
1052,945.5,316.5,14.765023231506348,489.4287486447849,0.5201748626251622,False,580.0,642.0,372.0
1054,655.5,251.0,11.180540084838867,398.22261362207945,0.6059759346366624,False,580.0,642.0,372.0
1056,1016.0,423.5,12.53016471862793,487.6866309424526,0.5790356258629226,False,580.0,642.0,372.0
1058,955.25,340.0,10.307964324951172,481.6809758543511,0.5910574360572858,False,580.0,642.0,372.0
1060,627.5,264.5,7.615972995758057,380.47667471213003,0.5340129348803552,False,580.0,642.0,372.0
1062,1011.0,359.5,13.453824043273926,515.33217442733,0.5216519489827086,False,580.0,642.0,372.0
1064,992.5,355.0,10.816854476928711,502.5189051170115,0.5275691384076127,False,580.0,642.0,372.0
1066,660.5,286.0,9.434181213378906,186.56433206805636,0.7073316206902673,True,486.0,220.0,398.0
1068,680.5,293.5,8.60252571105957,207.92426505821777,0.6396171223627988,True,486.0,220.0,398.0
1070,633.5,290.5,5.831151485443115,163.4824149564717,0.6321322824745286,True,486.0,220.0,398.0
1072,668.0454711914062,284.0,14.47299861907959,192.96775269796018,0.7107951588632162,True,486.0,220.0,398.0
1074,678.5,278.5,13.9285888671875,201.1926937043192,0.6776755643523287,True,486.0,220.0,398.0
1076,693.5,274.5,12.083246231079102,214.53787544394115,0.7222268921592838,True,486.0,220.0,398.0
1078,942.3406982421875,354.42919921875,13.684309959411621,475.72895904575915,0.5748764469807359,False,486.0,220.0,398.0
1080,875.5,326.5,9.487032890319824,403.79759781355807,0.5743129039986092,False,486.0,220.0,398.0
1082,698.5,411.5,9.487032890319824,352.474821795827,0.5691331106661557,True,496.0,700.0,386.0
1084,759.5,263.5,11.401954650878906,509.8671395569634,0.5604307376379488,False,496.0,700.0,386.0
1086,800.5,285.5,11.401954650878906,514.3252861759764,0.5302084698256833,False,496.0,700.0,386.0
1088,856.5,286.5,15.811588287353516,548.5822636578765,0.5137436516972268,False,496.0,700.0,386.0
1090,854.0416870117188,266.0416564941406,17.088594436645508,562.595497259396,0.4375948202361484,False,496.0,700.0,386.0
1092,953.5,293.625,10.078022003173828,611.9206571321155,0.4702821802380265,False,496.0,700.0,386.0
1094,1001.0,298.5,7.810449600219727,645.1567638954117,0.41439019891582185,False,496.0,700.0,386.0
1096,1001.9000244140625,280.0,16.29862403869629,657.5217370567676,0.410737805945966,False,496.0,700.0,386.0
1098,1085.3181762695312,274.5,14.9408597946167,361.6640607830906,0.559796465833696,False,740.0,382.0,324.0
1100,1207.519287109375,264.4134521484375,13.164527893066406,482.079744497636,0.5463243806429825,False,740.0,382.0,324.0
1112,1205.0,221.5,8.544203758239746,491.91996300211275,0.4119795987695507,False,740.0,382.0,324.0
1114,1042.5,217.5,14.212870597839355,451.90983613990966,0.5086300270539973,False,638.0,16.0,344.0
1116,1063.5,327.5,7.615972995758057,527.335282339424,0.46819957493075737,False,638.0,16.0,344.0
1118,1187.0,359.5,12.206755638122559,647.6057828648537,0.48622442184639647,False,638.0,16.0,344.0
1120,776.5,264.5,10.295830726623535,284.48989437236605,0.661352950480278,True,638.0,16.0,344.0
1122,752.0,269.5,13.892643928527832,277.95368319200236,0.6187330581746627,True,638.0,16.0,344.0
1124,733.5,269.5,13.038604736328125,270.89204491826627,0.6311275515398508,True,638.0,16.0,344.0
1126,890.9375,324.9375,11.49068546295166,399.27403849048335,0.62726102677425,False,638.0,16.0,344.0
1128,909.5,321.0,9.219744682312012,408.3347278887751,0.5436250189904897,False,638.0,16.0,344.0
1130,941.5,316.0,8.062458038330078,142.15572447144012,0.6884229829707866,True,810.0,262.0,396.0
1132,813.5,268.5,7.615972995758057,7.3824115301167,0.6854514755436237,True,810.0,262.0,396.0
1134,1156.5,434.5,10.295830726623535,387.06394820494455,0.6528874157608285,True,810.0,262.0,396.0
1136,808.5,384.0,5.385364532470703,122.00922096300755,0.6047179607825435,True,810.0,262.0,396.0
1138,1097.0,346.5,9.434181213378906,299.1809653036102,0.6027730405585359,True,810.0,262.0,396.0
1140,828.5,257.0,6.403324127197266,19.1637678967368,0.6901415115845562,True,810.0,262.0,396.0
1142,967.5,248.5,8.60252571105957,158.07751263225265,0.6978145691482951,True,810.0,262.0,396.0
1144,996.5,231.5,9.487032890319824,188.97751188964259,0.6923929642955644,True,810.0,262.0,396.0
1146,1110.1409912109375,223.75640869140625,8.647701263427734,700.7400798709267,0.37708679886802643,False,580.0,682.0,338.0
1170,30.5,251.5,5.831151485443115,387.3325444627652,0.4935744695962413,False,248.0,572.0,380.0
1182,1093.5,219.0,13.60167121887207,527.0419812500708,0.5035784038343198,False,570.0,280.0,372.0
1184,950.5,221.5,11.401954650878906,384.97077811179383,0.5926628606092446,False,570.0,280.0,372.0
1186,927.5,235.0,11.704899787902832,360.32103740969666,0.6118163399448233,True,570.0,280.0,372.0
1188,962.5,232.5,10.295830726623535,395.36375655843824,0.5493322731324868,False,570.0,280.0,372.0
1190,1098.5,231.5,18.384977340698242,530.7207363576441,0.3765243145992697,False,570.0,280.0,372.0
1192,1228.5,237.0,5.385364532470703,659.9024549128454,0.31155251336855416,False,570.0,280.0,372.0
1200,36.5,250.0,5.385364532470703,369.2563472711065,0.4788990092623502,True,234.0,562.0,394.0
1202,16.0,262.5,8.544203758239746,370.437916525833,0.5380588379946379,True,234.0,562.0,394.0
1204,338.5,232.5,9.487032890319824,345.6739793504857,0.5890253858215967,True,234.0,562.0,394.0
1206,24.5,258.0,5.385364532470703,369.19676325775123,0.47892925495440863,True,234.0,562.0,394.0
1208,24.5,258.0,5.385364532470703,369.19676325775123,0.47892925495440863,True,234.0,562.0,394.0
1210,1275.1666259765625,254.0,11.080769538879395,633.4150708909555,0.5313773355467131,False,754.0,614.0,398.0
1212,1275.5,254.5,8.60252571105957,633.4054783470064,0.45935748651571556,False,754.0,614.0,398.0
1214,1275.5,254.5,8.60252571105957,633.4054783470064,0.4490344037243599,False,754.0,614.0,398.0
1216,1271.63330078125,643.5,15.5588960647583,518.4732240701462,0.44752787463060595,False,754.0,614.0,398.0
1218,1272.65380859375,643.5,13.641922950744629,519.4920819115555,0.5046298971607598,False,754.0,614.0,398.0
1220,1272.65380859375,643.5,13.641922950744629,519.4920819115555,0.5046298971607598,False,754.0,614.0,398.0
1222,1272.65380859375,643.5,13.641922950744629,519.4920819115555,0.5046298971607598,False,754.0,614.0,398.0
1224,1272.65380859375,643.5,13.641922950744629,519.4920819115555,0.5046298971607598,False,754.0,614.0,398.0
1226,1273.6817626953125,252.5,11.753267288208008,651.3227865437196,0.43992710822717235,False,644.0,86.0,370.0
1228,1273.6363525390625,252.0,11.448992729187012,651.1512392975188,0.43332883315855625,False,644.0,86.0,370.0
1230,1273.6363525390625,252.0,11.448992729187012,651.1512392975188,0.43332883315855625,False,644.0,86.0,370.0
1232,1273.6363525390625,252.0,11.448992729187012,651.1512392975188,0.43332883315855625,False,644.0,86.0,370.0
1234,1273.6363525390625,252.0,11.448992729187012,651.1512392975188,0.43332883315855625,False,644.0,86.0,370.0
1236,22.5,257.5,9.487032890319824,644.7282373217416,0.38840696676912856,False,644.0,86.0,370.0
